"","FAC_ELE","victima"
"37608",798,1
"37609",399,0
"37610",399,1
"37611",2393,0
"37612",623,0
"37613",623,0
"37614",623,0
"37615",311,0
"37616",1246,0
"37617",623,0
"37618",623,0
"37619",1246,1
"37620",311,0
"37621",623,0
"37622",934,0
"37623",1246,0
"37624",623,0
"37625",311,0
"37626",623,0
"37627",934,0
"37628",623,0
"37629",311,0
"37630",311,0
"37631",623,0
"37632",934,0
"37633",358,0
"37634",358,0
"37635",716,0
"37636",1432,0
"37637",1432,1
"37638",716,0
"37639",1074,0
"37640",358,0
"37641",1074,0
"37642",358,0
"37643",716,1
"37644",1790,0
"37645",358,0
"37646",716,0
"37647",716,0
"37648",1790,0
"37649",716,0
"37650",706,0
"37651",556,1
"37652",1766,0
"37653",706,1
"37654",1060,1
"37655",1413,0
"37656",1060,0
"37657",1060,0
"37658",834,1
"37659",834,0
"37660",834,0
"37661",706,0
"37662",1112,0
"37663",706,1
"37664",834,1
"37665",556,1
"37666",706,0
"37667",1112,0
"37668",1413,0
"37669",1060,0
"37670",706,1
"37671",556,0
"37672",353,0
"37673",834,0
"37674",1112,0
"37675",353,0
"37676",1112,0
"37677",1060,0
"37678",834,0
"37679",834,0
"37680",706,0
"37681",353,0
"37682",1390,0
"37683",1112,0
"37684",278,0
"37685",834,0
"37686",1413,0
"37687",556,0
"37688",556,0
"37689",538,0
"37690",538,0
"37691",807,0
"37692",1345,0
"37693",1076,0
"37694",925,0
"37695",269,1
"37696",1076,0
"37697",1387,0
"37698",925,0
"37699",1076,0
"37700",1061,0
"37701",1076,1
"37702",538,0
"37703",807,1
"37704",538,0
"37705",925,0
"37706",538,0
"37707",538,0
"37708",1414,1
"37709",925,0
"37710",1061,0
"37711",1414,0
"37712",925,0
"37713",1850,0
"37714",925,0
"37715",707,0
"37716",2312,0
"37717",925,0
"37718",707,0
"37719",925,1
"37720",462,0
"37721",1850,1
"37722",707,0
"37723",925,0
"37724",925,0
"37725",1061,0
"37726",354,0
"37727",538,0
"37728",1387,1
"37729",707,0
"37730",354,0
"37731",2312,0
"37732",462,0
"37733",269,1
"37734",1414,0
"37735",354,0
"37736",354,0
"37737",707,0
"37738",925,0
"37739",707,0
"37740",1414,0
"37741",1061,0
"37742",707,0
"37743",1595,0
"37744",1196,0
"37745",1196,0
"37746",2392,0
"37747",399,1
"37748",797,0
"37749",1595,1
"37750",1196,0
"37751",1196,0
"37752",1595,0
"37753",399,0
"37754",1595,0
"37755",1993,1
"37756",1993,0
"37757",797,0
"37758",797,0
"37759",399,0
"37760",399,0
"37761",399,0
"37762",198,0
"37763",397,0
"37764",595,0
"37765",397,0
"37766",746,0
"37767",793,1
"37768",595,1
"37769",397,0
"37770",1492,1
"37771",198,0
"37772",1492,0
"37773",746,0
"37774",746,0
"37775",595,0
"37776",1492,1
"37777",370,0
"37778",373,0
"37779",1111,0
"37780",1492,0
"37781",1119,0
"37782",1111,0
"37783",793,0
"37784",198,0
"37785",397,0
"37786",370,0
"37787",746,0
"37788",1111,1
"37789",1586,0
"37790",782,0
"37791",1111,0
"37792",1492,0
"37793",1482,0
"37794",741,0
"37795",1111,0
"37796",1865,0
"37797",741,1
"37798",741,0
"37799",746,0
"37800",741,0
"37801",746,0
"37802",397,0
"37803",782,0
"37804",1173,0
"37805",741,0
"37806",782,0
"37807",373,0
"37808",391,0
"37809",2963,1
"37810",746,0
"37811",370,0
"37812",991,0
"37813",1492,0
"37814",397,1
"37815",782,1
"37816",1492,1
"37817",1119,1
"37818",782,0
"37819",741,0
"37820",782,0
"37821",1173,0
"37822",782,1
"37823",782,0
"37824",741,0
"37825",1564,1
"37826",595,0
"37827",373,0
"37828",782,0
"37829",782,0
"37830",391,0
"37831",1173,0
"37832",1564,0
"37833",782,0
"37834",303,0
"37835",303,0
"37836",1280,0
"37837",640,0
"37838",1280,0
"37839",320,0
"37840",640,0
"37841",640,0
"37842",640,0
"37843",1280,0
"37844",320,0
"37845",1213,0
"37846",607,1
"37847",910,0
"37848",640,1
"37849",303,1
"37850",960,0
"37851",607,0
"37852",303,0
"37853",320,1
"37854",607,1
"37855",910,0
"37856",910,0
"37857",1213,0
"37858",910,1
"37859",640,0
"37860",303,0
"37861",960,0
"37862",320,0
"37863",607,0
"37864",1920,0
"37865",960,0
"37866",640,0
"37867",607,0
"37868",303,0
"37869",303,1
"37870",640,1
"37871",303,0
"37872",640,0
"37873",1058,0
"37874",264,0
"37875",529,1
"37876",1406,0
"37877",1406,0
"37878",529,1
"37879",529,0
"37880",793,0
"37881",264,1
"37882",1054,0
"37883",351,0
"37884",264,0
"37885",529,0
"37886",529,0
"37887",793,0
"37888",793,0
"37889",793,0
"37890",315,1
"37891",1406,1
"37892",703,0
"37893",1054,0
"37894",793,0
"37895",529,1
"37896",351,1
"37897",1406,0
"37898",315,0
"37899",631,0
"37900",631,0
"37901",315,0
"37902",631,0
"37903",631,1
"37904",529,1
"37905",946,0
"37906",631,0
"37907",703,0
"37908",264,0
"37909",1406,0
"37910",315,0
"37911",631,0
"37912",631,0
"37913",1757,0
"37914",631,0
"37915",703,1
"37916",315,0
"37917",529,1
"37918",703,0
"37919",631,1
"37920",1054,1
"37921",529,0
"37922",1054,0
"37923",1892,0
"37924",631,1
"37925",1406,1
"37926",631,1
"37927",1054,0
"37928",351,0
"37929",315,0
"37930",631,1
"37931",479,0
"37932",719,0
"37933",479,0
"37934",719,0
"37935",240,0
"37936",240,1
"37937",479,0
"37938",479,0
"37939",479,1
"37940",479,0
"37941",479,0
"37942",479,0
"37943",959,0
"37944",240,0
"37945",959,0
"37946",479,0
"37947",479,1
"37948",758,0
"37949",594,0
"37950",758,0
"37951",758,0
"37952",1189,0
"37953",594,0
"37954",758,0
"37955",297,0
"37956",758,0
"37957",379,0
"37958",758,0
"37959",1189,0
"37960",892,0
"37961",1137,1
"37962",297,0
"37963",2274,0
"37964",1516,0
"37965",1137,0
"37966",594,0
"37967",892,0
"37968",1189,0
"37969",758,0
"37970",892,0
"37971",297,0
"37972",758,1
"37973",1516,0
"37974",297,1
"37975",892,0
"37976",758,1
"37977",758,0
"37978",892,0
"37979",1486,0
"37980",758,1
"37981",594,0
"37982",1137,0
"37983",758,0
"37984",1137,0
"37985",594,0
"37986",594,1
"37987",1189,0
"37988",594,1
"37989",663,1
"37990",663,0
"37991",995,0
"37992",336,0
"37993",663,1
"37994",332,1
"37995",663,0
"37996",995,1
"37997",995,0
"37998",663,0
"37999",1343,1
"38000",1007,0
"38001",1658,0
"38002",1343,0
"38003",1679,1
"38004",672,0
"38005",1343,1
"38006",672,0
"38007",336,0
"38008",663,0
"38009",332,0
"38010",663,0
"38011",672,0
"38012",995,0
"38013",663,0
"38014",336,0
"38015",1007,0
"38016",2015,0
"38017",663,0
"38018",663,0
"38019",672,0
"38020",995,0
"38021",1658,0
"38022",672,0
"38023",1007,0
"38024",672,1
"38025",672,0
"38026",1327,1
"38027",672,0
"38028",1112,0
"38029",556,1
"38030",1182,0
"38031",295,1
"38032",591,0
"38033",886,0
"38034",295,0
"38035",278,1
"38036",886,0
"38037",591,0
"38038",886,0
"38039",556,0
"38040",556,1
"38041",278,0
"38042",886,0
"38043",556,1
"38044",1112,0
"38045",1772,1
"38046",295,0
"38047",278,0
"38048",1182,1
"38049",886,1
"38050",591,0
"38051",295,0
"38052",556,1
"38053",834,0
"38054",834,0
"38055",834,0
"38056",1112,0
"38057",1182,0
"38058",556,0
"38059",278,0
"38060",665,0
"38061",665,0
"38062",998,0
"38063",1331,0
"38064",998,0
"38065",333,0
"38066",956,0
"38067",333,0
"38068",1331,0
"38069",333,1
"38070",665,0
"38071",319,1
"38072",665,0
"38073",956,0
"38074",665,0
"38075",956,0
"38076",333,0
"38077",956,0
"38078",956,0
"38079",2548,0
"38080",1593,0
"38081",319,0
"38082",333,0
"38083",1274,0
"38084",665,0
"38085",998,0
"38086",665,0
"38087",956,0
"38088",319,0
"38089",637,1
"38090",1593,0
"38091",637,0
"38092",637,0
"38093",1274,0
"38094",319,0
"38095",1663,0
"38096",981,0
"38097",327,0
"38098",654,0
"38099",546,0
"38100",654,1
"38101",273,1
"38102",981,0
"38103",654,0
"38104",654,0
"38105",981,0
"38106",1365,0
"38107",654,0
"38108",654,0
"38109",273,0
"38110",654,0
"38111",819,1
"38112",654,0
"38113",1962,0
"38114",819,0
"38115",654,1
"38116",273,0
"38117",819,0
"38118",273,0
"38119",273,0
"38120",546,0
"38121",546,0
"38122",327,0
"38123",546,0
"38124",981,0
"38125",273,0
"38126",273,0
"38127",654,0
"38128",654,0
"38129",546,0
"38130",546,0
"38131",546,0
"38132",981,0
"38133",1984,1
"38134",331,0
"38135",661,0
"38136",331,0
"38137",1323,0
"38138",661,0
"38139",992,0
"38140",331,0
"38141",959,0
"38142",661,0
"38143",661,0
"38144",852,0
"38145",661,0
"38146",568,0
"38147",331,0
"38148",331,0
"38149",331,0
"38150",568,0
"38151",331,1
"38152",568,0
"38153",661,0
"38154",992,0
"38155",959,1
"38156",568,0
"38157",1136,0
"38158",331,0
"38159",331,1
"38160",568,0
"38161",284,0
"38162",1279,0
"38163",1136,0
"38164",284,0
"38165",639,0
"38166",959,0
"38167",284,0
"38168",852,0
"38169",852,0
"38170",568,0
"38171",639,1
"38172",639,0
"38173",284,0
"38174",639,1
"38175",320,0
"38176",852,0
"38177",639,0
"38178",568,0
"38179",959,0
"38180",568,0
"38181",1323,0
"38182",568,0
"38183",320,1
"38184",1279,0
"38185",1599,0
"38186",959,0
"38187",320,0
"38188",320,0
"38189",852,0
"38190",1279,0
"38191",959,0
"38192",320,0
"38193",639,0
"38194",529,0
"38195",794,0
"38196",794,0
"38197",794,0
"38198",529,0
"38199",265,0
"38200",529,0
"38201",1058,0
"38202",265,0
"38203",529,0
"38204",1058,0
"38205",794,0
"38206",794,0
"38207",265,0
"38208",794,0
"38209",265,0
"38210",265,0
"38211",529,0
"38212",265,0
"38213",529,0
"38214",589,0
"38215",883,0
"38216",883,0
"38217",589,0
"38218",1178,0
"38219",294,0
"38220",294,0
"38221",294,0
"38222",1178,0
"38223",589,0
"38224",883,0
"38225",589,1
"38226",294,0
"38227",883,0
"38228",1178,0
"38229",883,0
"38230",589,0
"38231",883,1
"38232",589,0
"38233",587,0
"38234",587,0
"38235",294,0
"38236",294,0
"38237",1174,0
"38238",587,0
"38239",294,0
"38240",587,0
"38241",587,0
"38242",587,0
"38243",587,0
"38244",881,1
"38245",587,0
"38246",587,0
"38247",587,0
"38248",587,0
"38249",587,0
"38250",587,0
"38251",596,0
"38252",596,0
"38253",298,0
"38254",298,1
"38255",661,0
"38256",298,0
"38257",1193,0
"38258",991,0
"38259",1491,0
"38260",298,1
"38261",596,0
"38262",596,0
"38263",1322,0
"38264",1652,0
"38265",596,0
"38266",298,0
"38267",596,1
"38268",661,0
"38269",596,0
"38270",1322,0
"38271",596,0
"38272",330,0
"38273",661,0
"38274",661,0
"38275",330,0
"38276",298,0
"38277",596,0
"38278",991,1
"38279",991,0
"38280",1193,0
"38281",661,0
"38282",1322,0
"38283",991,0
"38284",661,0
"38285",661,0
"38286",661,0
"38287",596,0
"38288",1663,0
"38289",1330,0
"38290",998,0
"38291",842,0
"38292",842,0
"38293",333,0
"38294",665,0
"38295",665,0
"38296",281,1
"38297",606,0
"38298",1453,0
"38299",998,0
"38300",665,0
"38301",606,0
"38302",581,0
"38303",606,0
"38304",872,0
"38305",842,0
"38306",1453,0
"38307",697,0
"38308",562,1
"38309",606,0
"38310",606,0
"38311",333,0
"38312",910,0
"38313",1213,1
"38314",1213,0
"38315",606,0
"38316",872,0
"38317",606,0
"38318",872,0
"38319",581,0
"38320",665,0
"38321",1123,0
"38322",562,0
"38323",562,0
"38324",562,0
"38325",581,0
"38326",581,0
"38327",581,0
"38328",291,0
"38329",872,0
"38330",581,0
"38331",842,0
"38332",1162,0
"38333",1045,1
"38334",998,0
"38335",1045,0
"38336",872,0
"38337",1516,0
"38338",1213,0
"38339",842,0
"38340",1393,0
"38341",281,0
"38342",842,0
"38343",606,0
"38344",1330,0
"38345",665,0
"38346",581,0
"38347",581,0
"38348",562,0
"38349",842,0
"38350",581,0
"38351",1045,0
"38352",281,0
"38353",842,0
"38354",1045,0
"38355",606,1
"38356",348,0
"38357",697,0
"38358",333,1
"38359",1123,0
"38360",606,0
"38361",2090,0
"38362",606,0
"38363",697,1
"38364",606,0
"38365",348,0
"38366",581,0
"38367",1045,0
"38368",697,0
"38369",1123,0
"38370",606,0
"38371",348,0
"38372",1330,0
"38373",333,0
"38374",842,0
"38375",1352,0
"38376",676,0
"38377",676,0
"38378",676,1
"38379",676,0
"38380",338,0
"38381",676,0
"38382",676,0
"38383",1014,0
"38384",676,0
"38385",1690,1
"38386",1014,0
"38387",1352,0
"38388",1690,1
"38389",676,0
"38390",676,0
"38391",676,1
"38392",847,0
"38393",282,0
"38394",564,0
"38395",282,0
"38396",1129,0
"38397",847,0
"38398",847,0
"38399",282,1
"38400",564,0
"38401",282,0
"38402",847,0
"38403",847,0
"38404",847,0
"38405",564,0
"38406",564,0
"38407",564,0
"38408",564,0
"38409",564,0
"38410",564,1
"38411",847,0
"38412",719,0
"38413",1078,0
"38414",719,0
"38415",1797,1
"38416",1078,0
"38417",359,1
"38418",1078,1
"38419",855,0
"38420",719,1
"38421",2137,1
"38422",359,0
"38423",719,0
"38424",719,0
"38425",359,1
"38426",1437,0
"38427",1709,0
"38428",1282,1
"38429",2137,0
"38430",1078,0
"38431",719,0
"38432",427,0
"38433",1709,0
"38434",855,0
"38435",855,1
"38436",427,1
"38437",1282,0
"38438",855,0
"38439",1709,0
"38440",427,1
"38441",855,0
"38442",1282,0
"38443",1078,1
"38444",359,0
"38445",427,0
"38446",1282,0
"38447",855,0
"38448",618,0
"38449",645,0
"38450",322,0
"38451",618,0
"38452",322,0
"38453",967,0
"38454",618,0
"38455",618,0
"38456",967,0
"38457",322,0
"38458",618,0
"38459",967,0
"38460",309,0
"38461",618,0
"38462",645,0
"38463",927,0
"38464",618,0
"38465",322,0
"38466",618,0
"38467",1235,0
"38468",618,0
"38469",309,0
"38470",645,0
"38471",618,0
"38472",645,0
"38473",1612,0
"38474",1544,0
"38475",645,0
"38476",1289,0
"38477",927,0
"38478",645,0
"38479",618,0
"38480",645,0
"38481",645,0
"38482",967,1
"38483",967,0
"38484",674,0
"38485",674,1
"38486",337,1
"38487",1348,0
"38488",674,0
"38489",1011,0
"38490",674,0
"38491",674,0
"38492",674,0
"38493",337,0
"38494",674,0
"38495",337,0
"38496",674,0
"38497",674,0
"38498",674,1
"38499",337,0
"38500",674,0
"38501",1011,0
"38502",674,0
"38503",674,0
"38504",1756,0
"38505",1463,0
"38506",585,0
"38507",585,0
"38508",585,0
"38509",293,0
"38510",878,0
"38511",878,0
"38512",878,0
"38513",293,0
"38514",293,0
"38515",878,0
"38516",293,1
"38517",878,0
"38518",1170,0
"38519",585,0
"38520",585,0
"38521",1170,0
"38522",639,0
"38523",639,1
"38524",639,0
"38525",1215,0
"38526",639,0
"38527",304,0
"38528",304,0
"38529",639,0
"38530",958,0
"38531",911,0
"38532",639,0
"38533",639,0
"38534",639,0
"38535",639,1
"38536",1215,0
"38537",607,1
"38538",319,0
"38539",911,0
"38540",911,0
"38541",639,0
"38542",911,0
"38543",639,0
"38544",911,0
"38545",319,1
"38546",639,0
"38547",958,0
"38548",958,1
"38549",304,0
"38550",304,0
"38551",1917,0
"38552",639,0
"38553",911,0
"38554",607,0
"38555",639,0
"38556",911,0
"38557",911,0
"38558",576,1
"38559",576,0
"38560",864,1
"38561",576,0
"38562",576,1
"38563",576,0
"38564",864,0
"38565",576,0
"38566",576,0
"38567",576,0
"38568",576,1
"38569",576,1
"38570",576,0
"38571",576,0
"38572",576,0
"38573",864,0
"38574",288,1
"38575",576,0
"38576",864,0
"38577",715,0
"38578",715,0
"38579",357,0
"38580",1072,1
"38581",1072,0
"38582",715,0
"38583",715,0
"38584",1072,0
"38585",715,0
"38586",1072,1
"38587",715,0
"38588",1072,0
"38589",2145,0
"38590",1072,0
"38591",1430,1
"38592",715,1
"38593",1072,0
"38594",357,1
"38595",2145,0
"38596",594,0
"38597",890,0
"38598",1187,0
"38599",297,0
"38600",890,0
"38601",594,1
"38602",594,0
"38603",1187,0
"38604",594,0
"38605",1187,1
"38606",594,0
"38607",890,0
"38608",1187,0
"38609",890,0
"38610",594,0
"38611",1187,0
"38612",890,0
"38613",890,0
"38614",527,0
"38615",790,0
"38616",2107,0
"38617",790,0
"38618",527,0
"38619",527,0
"38620",263,0
"38621",527,0
"38622",790,0
"38623",790,0
"38624",263,0
"38625",527,0
"38626",527,0
"38627",790,0
"38628",790,0
"38629",1053,0
"38630",527,0
"38631",527,0
"38632",588,0
"38633",294,0
"38634",588,0
"38635",588,1
"38636",588,0
"38637",882,0
"38638",294,0
"38639",588,0
"38640",656,0
"38641",984,0
"38642",984,0
"38643",656,0
"38644",588,0
"38645",328,0
"38646",656,0
"38647",984,0
"38648",328,0
"38649",656,0
"38650",656,0
"38651",656,0
"38652",656,0
"38653",656,0
"38654",328,0
"38655",882,1
"38656",588,0
"38657",656,0
"38658",882,0
"38659",294,0
"38660",588,0
"38661",588,0
"38662",1311,0
"38663",882,0
"38664",588,0
"38665",882,1
"38666",271,0
"38667",812,0
"38668",541,0
"38669",271,0
"38670",541,0
"38671",271,0
"38672",541,0
"38673",541,0
"38674",812,0
"38675",812,0
"38676",812,0
"38677",252,0
"38678",812,0
"38679",1083,0
"38680",1083,0
"38681",1354,0
"38682",252,0
"38683",504,0
"38684",252,0
"38685",1009,0
"38686",1009,0
"38687",504,0
"38688",504,0
"38689",812,0
"38690",812,0
"38691",504,0
"38692",541,0
"38693",504,0
"38694",756,0
"38695",1009,0
"38696",252,0
"38697",756,0
"38698",756,0
"38699",1009,0
"38700",1009,0
"38701",252,0
"38702",504,0
"38703",826,0
"38704",826,0
"38705",551,0
"38706",275,0
"38707",551,0
"38708",826,0
"38709",826,0
"38710",551,0
"38711",1377,0
"38712",1377,0
"38713",275,0
"38714",1101,0
"38715",551,0
"38716",551,0
"38717",551,0
"38718",551,0
"38719",1101,0
"38720",826,0
"38721",1101,0
"38722",826,0
"38723",573,0
"38724",573,0
"38725",859,0
"38726",573,1
"38727",1145,0
"38728",1145,0
"38729",286,0
"38730",286,0
"38731",286,0
"38732",286,0
"38733",573,0
"38734",573,0
"38735",573,0
"38736",286,0
"38737",573,0
"38738",859,0
"38739",286,0
"38740",286,0
"38741",286,0
"38742",1383,0
"38743",692,0
"38744",692,0
"38745",692,0
"38746",692,0
"38747",692,1
"38748",692,0
"38749",692,0
"38750",346,0
"38751",692,0
"38752",692,0
"38753",2075,1
"38754",692,0
"38755",692,0
"38756",692,0
"38757",692,0
"38758",1037,0
"38759",346,0
"38760",692,0
"38761",1037,0
"38762",638,0
"38763",956,0
"38764",638,0
"38765",638,0
"38766",319,0
"38767",1275,0
"38768",956,0
"38769",638,0
"38770",638,0
"38771",638,0
"38772",1275,0
"38773",1275,0
"38774",956,0
"38775",319,0
"38776",638,0
"38777",1275,0
"38778",956,0
"38779",638,0
"38780",603,0
"38781",904,0
"38782",1507,0
"38783",904,0
"38784",904,0
"38785",603,0
"38786",301,0
"38787",603,0
"38788",904,0
"38789",1205,0
"38790",603,0
"38791",301,0
"38792",301,0
"38793",904,0
"38794",603,0
"38795",603,0
"38796",603,0
"38797",904,0
"38798",1032,0
"38799",688,0
"38800",688,0
"38801",688,0
"38802",1375,0
"38803",344,0
"38804",688,0
"38805",688,0
"38806",688,0
"38807",688,0
"38808",344,0
"38809",1375,0
"38810",1032,0
"38811",344,0
"38812",1032,0
"38813",344,0
"38814",688,0
"38815",688,0
"38816",344,0
"38817",344,0
"38818",268,0
"38819",247,0
"38820",989,0
"38821",1072,0
"38822",268,0
"38823",536,0
"38824",632,0
"38825",948,0
"38826",632,0
"38827",742,1
"38828",268,0
"38829",536,0
"38830",1580,0
"38831",632,0
"38832",632,0
"38833",1264,0
"38834",804,0
"38835",632,0
"38836",948,0
"38837",632,0
"38838",632,0
"38839",1264,0
"38840",494,0
"38841",632,0
"38842",632,0
"38843",632,0
"38844",1580,0
"38845",268,0
"38846",268,0
"38847",247,0
"38848",804,1
"38849",536,0
"38850",268,0
"38851",804,0
"38852",536,0
"38853",536,0
"38854",632,0
"38855",494,0
"38856",247,0
"38857",742,0
"38858",247,0
"38859",247,0
"38860",804,0
"38861",742,0
"38862",247,0
"38863",494,0
"38864",742,0
"38865",494,0
"38866",494,1
"38867",742,0
"38868",1072,0
"38869",494,0
"38870",494,0
"38871",268,0
"38872",536,0
"38873",632,0
